2022-08-03 13:32:13,133 INFO org.springframework.boot.StartupInfoLogger [restartedMain] Starting MahallaSpringApplication using Java 18.0.1.1 on DESKTOP-DG5D4SP with PID 14100 (D:\My workspace\Angular project\Mahalla\Backend\target\classes started by 91956 in D:\My workspace\Angular project\Mahalla\Backend)
2022-08-03 13:32:13,146 DEBUG org.springframework.boot.StartupInfoLogger [restartedMain] Running with Spring Boot v2.5.2, Spring v5.3.8
2022-08-03 13:32:13,147 INFO org.springframework.boot.SpringApplication [restartedMain] No active profile set, falling back to default profiles: default
2022-08-03 13:32:36,011 DEBUG org.springframework.web.filter.GenericFilterBean [restartedMain] Filter 'requestLoggingFilter' configured for use
2022-08-03 13:32:36,278 DEBUG org.springframework.web.filter.GenericFilterBean [restartedMain] Filter 'jwtRequestFilter' configured for use
2022-08-03 13:32:38,900 INFO org.springframework.boot.StartupInfoLogger [restartedMain] Started MahallaSpringApplication in 27.744 seconds (JVM running for 56.161)
2022-08-03 13:33:51,431 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-2] Before request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:33:52,959 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-2] After request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:02,693 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-5] Before request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:03,054 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-5] After request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:19,407 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-8] Before request [GET /api/v1/all-module/8, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:27,971 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-8] After request [GET /api/v1/all-module/8, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:28,406 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-10] Before request [GET /api/v1/family-head-details?start=1&limit=10&isPagination=true, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:29,221 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-10] After request [GET /api/v1/family-head-details?start=1&limit=10&isPagination=true, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:32,430 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-2] Before request [GET /api/v1/all-module/4, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:32,441 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-4] Before request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:32,808 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-4] After request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:33,594 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-2] After request [GET /api/v1/all-module/4, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:33,611 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-6] Before request [GET /api/v1/page-master/parent, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:33,699 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-8] Before request [GET /api/v1/page-master?isPagination=false, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:33,803 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-6] After request [GET /api/v1/page-master/parent, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:34,065 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-8] After request [GET /api/v1/page-master?isPagination=false, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:37,452 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-10] Before request [GET /api/v1/form-data/8, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:37,474 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-3] Before request [GET /api/v1/role-master-prm/read-only, client=0:0:0:0:0:0:0:1]
2022-08-03 13:34:37,822 DEBUG org.springframework.web.filter.CommonsRequestLoggingFilter [http-nio-10040-exec-10] After request [GET /api/v1/form-data/8, client=0:0:0:0:0:0:0:1]
